年度,縣市別,行業別,統計項目,單位,中小企業(家),大企業(家)
2023,臺南市,藝術、娛樂及休閒服務業,家數,家,3212, 
2023,高雄市,藝術、娛樂及休閒服務業,家數,家,4433,6
2023,基隆市,藝術、娛樂及休閒服務業,家數,家,648, 
2023,宜蘭縣,藝術、娛樂及休閒服務業,家數,家,798, 
2023,新竹市,藝術、娛樂及休閒服務業,家數,家,700,0
2023,新竹縣,藝術、娛樂及休閒服務業,家數,家,989,6
2023,苗栗縣,藝術、娛樂及休閒服務業,家數,家,993, 
2023,彰化縣,藝術、娛樂及休閒服務業,家數,家,1820, 
2023,南投縣,藝術、娛樂及休閒服務業,家數,家,934, 
2023,雲林縣,藝術、娛樂及休閒服務業,家數,家,905, 
2023,嘉義市,藝術、娛樂及休閒服務業,家數,家,537,0
2023,嘉義縣,藝術、娛樂及休閒服務業,家數,家,603, 
2023,屏東縣,藝術、娛樂及休閒服務業,家數,家,1709, 
2023,花蓮縣,藝術、娛樂及休閒服務業,家數,家,767, 
2023,臺東縣,藝術、娛樂及休閒服務業,家數,家,674, 
2023,離島地區,藝術、娛樂及休閒服務業,家數,家,455,0
2023,總計,其他服務業,家數,家,97586,102
2023,臺北市,其他服務業,家數,家,10509,52
2023,新北市,其他服務業,家數,家,11907,16
2023,桃園市,其他服務業,家數,家,8301,7
2023,臺中市,其他服務業,家數,家,13399, 
2023,臺南市,其他服務業,家數,家,9778, 
2023,高雄市,其他服務業,家數,家,13387,7
2023,基隆市,其他服務業,家數,家,1791, 
2023,宜蘭縣,其他服務業,家數,家,2019,0
2023,新竹市,其他服務業,家數,家,2017, 
2023,新竹縣,其他服務業,家數,家,2357, 
2023,苗栗縣,其他服務業,家數,家,2217, 
2023,彰化縣,其他服務業,家數,家,5293, 
2023,南投縣,其他服務業,家數,家,1896, 
2023,雲林縣,其他服務業,家數,家,2302, 
2023,嘉義市,其他服務業,家數,家,1744,0
2023,嘉義縣,其他服務業,家數,家,1637, 
2023,屏東縣,其他服務業,家數,家,3724, 
2023,花蓮縣,其他服務業,家數,家,1455,0
2023,臺東縣,其他服務業,家數,家,1034, 
2023,離島地區,其他服務業,家數,家,819,0
2024,總計,農、林、漁、牧業與礦業及土石採取業,家數,家,12581,121
2024,臺北市,農、林、漁、牧業與礦業及土石採取業,家數,家,500,42
2024,新北市,農、林、漁、牧業與礦業及土石採取業,家數,家,541,12
2024,桃園市,農、林、漁、牧業與礦業及土石採取業,家數,家,747,7
2024,臺中市,農、林、漁、牧業與礦業及土石採取業,家數,家,803,10
2024,臺南市,農、林、漁、牧業與礦業及土石採取業,家數,家,667,11
2024,高雄市,農、林、漁、牧業與礦業及土石採取業,家數,家,1855,15
2024,基隆市,農、林、漁、牧業與礦業及土石採取業,家數,家,31,0
2024,宜蘭縣,農、林、漁、牧業與礦業及土石採取業,家數,家,847, 
2024,新竹市,農、林、漁、牧業與礦業及土石採取業,家數,家,99,0
2024,新竹縣,農、林、漁、牧業與礦業及土石採取業,家數,家,316, 
2024,苗栗縣,農、林、漁、牧業與礦業及土石採取業,家數,家,348, 
2024,彰化縣,農、林、漁、牧業與礦業及土石採取業,家數,家,1238, 
2024,南投縣,農、林、漁、牧業與礦業及土石採取業,家數,家,659, 
2024,雲林縣,農、林、漁、牧業與礦業及土石採取業,家數,家,1106, 
2024,嘉義市,農、林、漁、牧業與礦業及土石採取業,家數,家,77, 
2024,嘉義縣,農、林、漁、牧業與礦業及土石採取業,家數,家,668, 
2024,屏東縣,農、林、漁、牧業與礦業及土石採取業,家數,家,927, 
2024,花蓮縣,農、林、漁、牧業與礦業及土石採取業,家數,家,566, 
2024,臺東縣,農、林、漁、牧業與礦業及土石採取業,家數,家,476, 
2024,離島地區,農、林、漁、牧業與礦業及土石採取業,家數,家,110,0
2024,總計,製造業,家數,家,141996,5651
2024,臺北市,製造業,家數,家,7709,942
2024,新北市,製造業,家數,家,30445,921
2024,桃園市,製造業,家數,家,12829,800
2024,臺中市,製造業,家數,家,28880,682
2024,臺南市,製造業,家數,家,12775,474
2024,高雄市,製造業,家數,家,10988,513
2024,基隆市,製造業,家數,家,649,15
2024,宜蘭縣,製造業,家數,家,2121,48
2024,新竹市,製造業,家數,家,2323,228
2024,新竹縣,製造業,家數,家,2883,345
2024,苗栗縣,製造業,家數,家,2689,115
2024,彰化縣,製造業,家數,家,17084,297
2024,南投縣,製造業,家數,家,1830,74
2024,雲林縣,製造業,家數,家,2519,60
2024,嘉義市,製造業,家數,家,786,6
2024,嘉義縣,製造業,家數,家,2077,47
2024,屏東縣,製造業,家數,家,1809,73
2024,花蓮縣,製造業,家數,家,710, 
2024,臺東縣,製造業,家數,家,440, 
2024,離島地區,製造業,家數,家,450, 
2024,總計,電力及燃氣供應業與用水供應及污染整治業,家數,家,11833,402
2024,臺北市,電力及燃氣供應業與用水供應及污染整治業,家數,家,938,115
2024,新北市,電力及燃氣供應業與用水供應及污染整治業,家數,家,1460,28
2024,桃園市,電力及燃氣供應業與用水供應及污染整治業,家數,家,1098,32
2024,臺中市,電力及燃氣供應業與用水供應及污染整治業,家數,家,1374,30
2024,臺南市,電力及燃氣供應業與用水供應及污染整治業,家數,家,1116,39
2024,高雄市,電力及燃氣供應業與用水供應及污染整治業,家數,家,1617,48
2024,基隆市,電力及燃氣供應業與用水供應及污染整治業,家數,家,137, 
2024,宜蘭縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,175, 
2024,新竹市,電力及燃氣供應業與用水供應及污染整治業,家數,家,221,7
2024,新竹縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,288,19
2024,苗栗縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,342, 
2024,彰化縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,861,34
2024,南投縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,269, 
2024,雲林縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,604,11
2024,嘉義市,電力及燃氣供應業與用水供應及污染整治業,家數,家,113, 
2024,嘉義縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,350,7
2024,屏東縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,539,17
2024,花蓮縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,140, 
2024,臺東縣,電力及燃氣供應業與用水供應及污染整治業,家數,家,98,0
2024,離島地區,電力及燃氣供應業與用水供應及污染整治業,家數,家,93,0
2024,總計,營建工程業,家數,家,173493,1187
2024,臺北市,營建工程業,家數,家,13223,406
2024,新北市,營建工程業,家數,家,30814,178
2024,桃園市,營建工程業,家數,家,17133,92
2024,臺中市,營建工程業,家數,家,24477,154
2024,臺南市,營建工程業,家數,家,13097,60
2024,高雄市,營建工程業,家數,家,21806,149
2024,基隆市,營建工程業,家數,家,2754, 
2024,宜蘭縣,營建工程業,家數,家,4556,11
2024,新竹市,營建工程業,家數,家,3551,25
2024,新竹縣,營建工程業,家數,家,4473,28
2024,苗栗縣,營建工程業,家數,家,4447,9
2024,彰化縣,營建工程業,家數,家,7583,8
2024,南投縣,營建工程業,家數,家,3376, 
2024,雲林縣,營建工程業,家數,家,5039,14
2024,嘉義市,營建工程業,家數,家,1788,13
2024,嘉義縣,營建工程業,家數,家,3339, 
2024,屏東縣,營建工程業,家數,家,5639,11
2024,花蓮縣,營建工程業,家數,家,2961,8
2024,臺東縣,營建工程業,家數,家,1534, 
2024,離島地區,營建工程業,家數,家,1903,8
2024,總計,批發及零售業,家數,家,768408,4236
2024,臺北市,批發及零售業,家數,家,116822,1983
2024,新北市,批發及零售業,家數,家,121615,737
2024,桃園市,批發及零售業,家數,家,65731,284
2024,臺中市,批發及零售業,家數,家,105233,301
2024,臺南市,批發及零售業,家數,家,59723,173
2024,高雄市,批發及零售業,家數,家,92171,298
2024,基隆市,批發及零售業,家數,家,8802, 
2024,宜蘭縣,批發及零售業,家數,家,13041,10
2024,新竹市,批發及零售業,家數,家,13523,102
2024,新竹縣,批發及零售業,家數,家,14774,145
2024,苗栗縣,批發及零售業,家數,家,13304,25
2024,彰化縣,批發及零售業,家數,家,34588,69
2024,南投縣,批發及零售業,家數,家,13049,7
2024,雲林縣,批發及零售業,家數,家,18188,15
2024,嘉義市,批發及零售業,家數,家,9567,11
2024,嘉義縣,批發及零售業,家數,家,11379,11
2024,屏東縣,批發及零售業,家數,家,21076,40
2024,花蓮縣,批發及零售業,家數,家,9923,9
2024,臺東縣,批發及零售業,家數,家,6295, 
2024,離島地區,批發及零售業,家數,家,19604,10
2024,總計,運輸及倉儲業,家數,家,39711,357
2024,臺北市,運輸及倉儲業,家數,家,5885,123
2024,新北市,運輸及倉儲業,家數,家,7231,42
2024,桃園市,運輸及倉儲業,家數,家,3948,43
2024,臺中市,運輸及倉儲業,家數,家,4712,38
2024,臺南市,運輸及倉儲業,家數,家,1964,9
2024,高雄市,運輸及倉儲業,家數,家,6296,47
2024,基隆市,運輸及倉儲業,家數,家,1288,14
2024,宜蘭縣,運輸及倉儲業,家數,家,819, 
2024,新竹市,運輸及倉儲業,家數,家,468, 
2024,新竹縣,運輸及倉儲業,家數,家,667,10
2024,苗栗縣,運輸及倉儲業,家數,家,630,0
2024,彰化縣,運輸及倉儲業,家數,家,1310, 
2024,南投縣,運輸及倉儲業,家數,家,558, 
2024,雲林縣,運輸及倉儲業,家數,家,707, 
2024,嘉義市,運輸及倉儲業,家數,家,466, 
2024,嘉義縣,運輸及倉儲業,家數,家,642,0
2024,屏東縣,運輸及倉儲業,家數,家,835, 
2024,花蓮縣,運輸及倉儲業,家數,家,535, 
2024,臺東縣,運輸及倉儲業,家數,家,209, 
2024,離島地區,運輸及倉儲業,家數,家,541,6
2024,總計,住宿及餐飲業,家數,家,200462,479
2024,臺北市,住宿及餐飲業,家數,家,25410,191
2024,新北市,住宿及餐飲業,家數,家,24347,41
2024,桃園市,住宿及餐飲業,家數,家,16069,18
2024,臺中市,住宿及餐飲業,家數,家,25220,54
2024,臺南市,住宿及餐飲業,家數,家,19109,26
2024,高雄市,住宿及餐飲業,家數,家,24583,31
2024,基隆市,住宿及餐飲業,家數,家,3206, 
2024,宜蘭縣,住宿及餐飲業,家數,家,5063,24
2024,新竹市,住宿及餐飲業,家數,家,4335,8
2024,新竹縣,住宿及餐飲業,家數,家,4922, 
2024,苗栗縣,住宿及餐飲業,家數,家,4363,9
2024,彰化縣,住宿及餐飲業,家數,家,7424, 
2024,南投縣,住宿及餐飲業,家數,家,5032,14
2024,雲林縣,住宿及餐飲業,家數,家,3765, 
2024,嘉義市,住宿及餐飲業,家數,家,3262,11
2024,嘉義縣,住宿及餐飲業,家數,家,3097, 
2024,屏東縣,住宿及餐飲業,家數,家,8680,9
2024,花蓮縣,住宿及餐飲業,家數,家,4918,7
2024,臺東縣,住宿及餐飲業,家數,家,3801,9
2024,離島地區,住宿及餐飲業,家數,家,3856,9
2024,總計,出版影音及資通訊業,家數,家,29067,685
2024,臺北市,出版影音及資通訊業,家數,家,12590,425
2024,新北市,出版影音及資通訊業,家數,家,5232,109
2024,桃園市,出版影音及資通訊業,家數,家,1712,13
2024,臺中市,出版影音及資通訊業,家數,家,3292,36
2024,臺南市,出版影音及資通訊業,家數,家,1070,11
2024,高雄市,出版影音及資通訊業,家數,家,1993,21
2024,基隆市,出版影音及資通訊業,家數,家,220, 
2024,宜蘭縣,出版影音及資通訊業,家數,家,248, 
2024,新竹市,出版影音及資通訊業,家數,家,503,20
2024,新竹縣,出版影音及資通訊業,家數,家,446,26
2024,苗栗縣,出版影音及資通訊業,家數,家,204, 
2024,彰化縣,出版影音及資通訊業,家數,家,374, 
2024,南投縣,出版影音及資通訊業,家數,家,179, 
2024,雲林縣,出版影音及資通訊業,家數,家,164, 
2024,嘉義市,出版影音及資通訊業,家數,家,148, 
2024,嘉義縣,出版影音及資通訊業,家數,家,124, 
2024,屏東縣,出版影音及資通訊業,家數,家,213, 
2024,花蓮縣,出版影音及資通訊業,家數,家,146, 
2024,臺東縣,出版影音及資通訊業,家數,家,88, 
2024,離島地區,出版影音及資通訊業,家數,家,121, 
2024,總計,金融及保險業,家數,家,23926,2256
2024,臺北市,金融及保險業,家數,家,9018,1525
2024,新北市,金融及保險業,家數,家,3468,198
2024,桃園市,金融及保險業,家數,家,1674,67
2024,臺中市,金融及保險業,家數,家,2626,156
2024,臺南市,金融及保險業,家數,家,1279,66
2024,高雄市,金融及保險業,家數,家,2108,103
2024,基隆市,金融及保險業,家數,家,146, 
2024,宜蘭縣,金融及保險業,家數,家,231, 
2024,新竹市,金融及保險業,家數,家,497,28
2024,新竹縣,金融及保險業,家數,家,481,30
2024,苗栗縣,金融及保險業,家數,家,205,6
2024,彰化縣,金融及保險業,家數,家,624,26
2024,南投縣,金融及保險業,家數,家,187,11
2024,雲林縣,金融及保險業,家數,家,256,9
2024,嘉義市,金融及保險業,家數,家,288,12
2024,嘉義縣,金融及保險業,家數,家,169, 
2024,屏東縣,金融及保險業,家數,家,322,8
2024,花蓮縣,金融及保險業,家數,家,170,0
2024,臺東縣,金融及保險業,家數,家,103,0
2024,離島地區,金融及保險業,家數,家,74, 
2024,總計,不動產業,家數,家,48663,2956
2024,臺北市,不動產業,家數,家,8738,1370
2024,新北市,不動產業,家數,家,7064,479
2024,桃園市,不動產業,家數,家,4947,190
2024,臺中市,不動產業,家數,家,7880,342
2024,臺南市,不動產業,家數,家,3846,104
2024,高雄市,不動產業,家數,家,4503,220
2024,基隆市,不動產業,家數,家,316,8
2024,宜蘭縣,不動產業,家數,家,1103,11
2024,新竹市,不動產業,家數,家,1251,60
2024,新竹縣,不動產業,家數,家,1526,39
2024,苗栗縣,不動產業,家數,家,888,15
2024,彰化縣,不動產業,家數,家,1820,37
2024,南投縣,不動產業,家數,家,479,6
2024,雲林縣,不動產業,家數,家,826,6
2024,嘉義市,不動產業,家數,家,793,32
2024,嘉義縣,不動產業,家數,家,368,7
2024,屏東縣,不動產業,家數,家,805,12
2024,花蓮縣,不動產業,家數,家,631, 
2024,臺東縣,不動產業,家數,家,308, 
2024,離島地區,不動產業,家數,家,571,10
2024,總計,專業、科學及技術服務業,家數,家,69164,838
2024,臺北市,專業、科學及技術服務業,家數,家,21757,446
2024,新北市,專業、科學及技術服務業,家數,家,11706,113
2024,桃園市,專業、科學及技術服務業,家數,家,4948,29
2024,臺中市,專業、科學及技術服務業,家數,家,10196,48
2024,臺南市,專業、科學及技術服務業,家數,家,4079,26
2024,高雄市,專業、科學及技術服務業,家數,家,6066,39
2024,基隆市,專業、科學及技術服務業,家數,家,554, 
2024,宜蘭縣,專業、科學及技術服務業,家數,家,852, 
2024,新竹市,專業、科學及技術服務業,家數,家,1186,48
2024,新竹縣,專業、科學及技術服務業,家數,家,1269,54
2024,苗栗縣,專業、科學及技術服務業,家數,家,647, 
2024,彰化縣,專業、科學及技術服務業,家數,家,1484,10
2024,南投縣,專業、科學及技術服務業,家數,家,608, 
2024,雲林縣,專業、科學及技術服務業,家數,家,711, 
2024,嘉義市,專業、科學及技術服務業,家數,家,613,6
2024,嘉義縣,專業、科學及技術服務業,家數,家,414,0
2024,屏東縣,專業、科學及技術服務業,家數,家,822, 
2024,花蓮縣,專業、科學及技術服務業,家數,家,515,0
2024,臺東縣,專業、科學及技術服務業,家數,家,348,0
2024,離島地區,專業、科學及技術服務業,家數,家,389, 
2024,總計,支援服務業,家數,家,37775,207
2024,臺北市,支援服務業,家數,家,5697,123
2024,新北市,支援服務業,家數,家,5430,20
